x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	y
-0.10199	-1.39781	0.37655	-0.84243	0.66529	0.30783	-0.54533	-0.25861	0.07421	0.92920	0.17991	0.41018	-0.39823	1.20258	2.06823	-0.04169	-0.52019	-0.27146	0.83783	0.19879	1
0.10589	0.01427	0.28004	0.58441	-0.88833	-1.21117	-1.05918	0.69250	-1.55081	-0.28408	-0.40704	0.18407	0.87097	-0.95394	0.73076	0.13990	-0.39027	-1.17188	0.68632	0.37266	0
1.11263	-1.48786	-0.35719	-0.07112	-0.52005	-1.34012	0.56975	0.17428	0.05851	-0.80314	0.38882	-0.37937	0.28407	-1.12519	-0.48568	0.02583	0.49370	0.33536	-1.17387	-0.20661	0
-0.58002	1.18860	1.63794	-1.15642	0.76912	-1.55151	-3.37620	0.23440	-2.14437	2.54384	0.84311	1.59836	0.06074	1.84936	0.66205	0.08119	-2.26795	-2.67094	1.16284	1.21007	1
0.26425	-0.09511	-0.74994	-0.04033	-1.69565	1.22129	0.91090	0.75217	-0.57821	-2.11191	-0.31039	-0.84933	1.10590	-0.33304	0.13396	0.12884	1.03508	0.28067	-1.54780	-0.33566	0
-0.27981	1.45093	0.32133	-0.96454	-0.03345	-0.07744	-0.74946	0.16391	-0.63473	0.36909	-1.68266	0.29745	0.16747	1.80720	-1.19529	0.03871	-0.44539	-0.65327	-1.02403	0.26736	0
1.60434	0.51887	1.28169	-0.28509	2.99519	-1.36502	-1.51083	-1.34771	1.10109	3.67792	0.00162	1.46007	-1.97210	0.49581	0.70149	-0.23222	-1.76877	-0.41150	0.41477	0.55785	1
-0.67864	2.16994	0.35662	-0.31824	0.83584	-0.51769	-0.41922	-0.37656	0.30922	1.02509	-1.85184	0.40647	-0.55079	-1.42368	-0.08809	-0.06492	-0.49214	-0.11278	0.78359	0.15482	0
0.41840	0.08532	0.20938	1.40160	-1.71825	1.73890	-1.29005	1.19210	-2.38343	-0.95554	-0.83044	0.04542	1.54068	-0.80827	0.97886	0.23485	-0.29439	-1.61542	0.52251	0.44996	0
-0.65838	-1.20886	-0.52024	-0.59450	2.21441	0.60371	2.23428	-1.64739	3.53603	0.92547	-0.07567	-0.29261	-2.09407	-0.56594	1.40150	-0.32961	0.72641	2.57269	1.53755	-0.78400	1
-1.96454	-0.83741	-0.43803	-1.48115	-0.99144	0.44166	0.53155	0.43999	-0.33892	-1.23426	-1.42396	-0.49618	0.64682	-2.10689	-1.43373	0.07538	0.60457	0.16321	0.17853	-0.19588	0
-1.10318	0.16059	0.86363	0.82055	1.10445	-0.10902	-1.44985	-0.32354	-0.31909	1.83403	-0.23645	0.90390	-0.55776	1.36213	0.03438	-0.04356	-1.19409	-0.91812	-0.11962	0.52442	1
0.50067	-1.51787	0.23100	0.04977	-0.84293	-0.29397	-0.92576	0.64171	-1.40715	-0.31199	0.89038	0.14220	0.81141	-0.35703	-0.07160	0.12902	-0.32220	-1.04393	0.57521	0.32531	0
-0.59188	-0.05195	0.00571	1.27427	0.38341	1.30483	0.16816	-0.24275	0.43461	0.27729	-0.34498	0.03887	-0.32107	0.28135	0.13518	-0.04676	-0.00696	0.25770	0.22703	-0.05767	1
0.55583	-0.62754	-0.04633	-0.22653	0.01959	0.67127	0.11503	-0.03308	0.10866	-0.04280	0.36076	-0.04159	-0.03661	-2.05349	0.74602	-0.00741	0.06425	0.10454	0.07229	-0.04095	1
-0.21407	-0.95878	0.73030	0.37941	1.63447	-2.16968	-0.89498	-0.72174	0.54358	2.04478	-1.58359	0.82563	-1.06279	-1.35251	-1.19419	-0.12340	-1.00802	-0.28509	0.41300	0.32960	1
1.08269	0.55655	0.35855	-0.47112	0.30208	-0.41361	-0.67586	-0.03423	-0.31414	0.65112	0.48604	0.36158	-0.09954	-1.33548	1.88769	0.00125	-0.49613	-0.49089	-1.54730	0.24315	0
0.33011	0.11683	-0.70047	-0.81401	-1.29162	-0.90281	0.98889	0.51564	-0.20080	-1.76661	0.88007	-0.76776	0.78640	-1.28559	0.80926	0.08424	0.96752	0.46707	-1.43381	-0.36101	0
1.59267	-0.08092	0.32621	0.01934	-0.96824	0.02620	-1.20237	0.76411	-1.72923	-0.28400	0.21060	0.22024	0.95841	-3.17043	-0.30356	0.15475	-0.45446	-1.31843	-0.48848	0.42328	1
-0.39755	-1.02635	-0.23214	-1.38452	0.83644	0.62559	0.92530	-0.63807	1.40173	0.30603	0.28391	-0.14383	-0.80643	1.58944	1.48464	-0.12834	0.32376	1.04161	-0.00706	-0.32518	0
0.58786	0.92351	1.27988	0.61974	1.48681	0.08451	-2.21953	-0.38353	-0.64703	2.61227	0.86877	1.32644	-0.70003	-1.05062	0.79799	-0.04602	-1.76998	-1.46582	-1.18634	0.80156	1
0.44035	-1.45876	-0.24320	-0.52097	1.06975	-0.52892	1.06082	-0.79223	1.69316	0.45700	-1.98469	-0.13377	-1.00810	0.23514	0.77760	-0.15836	0.33967	1.22692	-0.26714	-0.37212	1
-1.15712	1.14967	0.00970	-1.33313	-0.82575	-0.49497	-0.41238	0.53257	-0.97682	-0.57032	1.26765	-0.06316	0.70102	0.29658	-0.49757	0.10308	-0.01548	-0.59813	0.28873	0.14213	1
-0.55059	-1.13703	-0.61061	0.50969	-1.36689	0.49145	0.74815	0.60365	-0.45485	-1.70987	1.30259	-0.69034	0.88886	-0.82181	-0.22908	0.10321	0.84281	0.23815	0.13766	-0.27553	0
-0.70667	-0.54596	-0.09933	0.71960	0.31498	0.70651	0.37564	-0.24556	0.54995	0.10069	1.42018	-0.06530	-0.30884	-1.34965	-0.01912	-0.04961	0.13843	0.41559	0.59211	-0.13216	1
0.41851	1.26961	0.14275	-0.49665	0.19633	-1.27744	-0.23314	-0.06229	-0.03676	0.31286	1.35762	0.15061	-0.10381	-1.24515	1.15658	-0.00890	-0.19734	-0.14210	-0.14358	0.08445	1
1.18708	-0.16842	-0.26788	-0.96479	-0.26329	-0.48366	0.48719	0.04963	0.19105	-0.51298	1.37461	-0.27344	0.10610	0.60365	-0.24672	0.00371	0.37058	0.34039	0.35968	-0.17555	0
-0.71146	-2.38431	0.47857	-0.38446	0.09843	0.08277	-1.04614	0.14928	-0.77319	0.65421	0.13417	0.45596	0.12432	0.74515	0.03678	0.03933	-0.66296	-0.86897	0.42834	0.37409	1
-1.04553	0.07558	1.27433	-0.02626	1.51219	-0.06357	-2.19487	-0.40223	-0.60726	2.62339	-0.02922	1.32347	-0.72386	1.04886	-1.45093	-0.04975	-1.76223	-1.43714	0.77512	0.79291	0
-0.60398	-0.88924	0.25552	-0.22955	-0.21730	0.86915	-0.68608	0.25234	-0.72616	0.15904	0.87605	0.21984	0.29410	0.95530	-0.45554	0.05435	-0.35463	-0.65321	1.47267	0.24359	0
0.30740	0.22703	1.86990	-0.82461	3.63343	0.40421	-2.55218	-1.49514	0.75139	4.84670	0.59144	2.06573	-2.25579	-0.32407	0.71587	-0.24779	-2.58233	-1.11677	0.68022	0.93356	0
-1.07085	0.77935	0.32851	1.91142	0.15537	-0.84685	-0.67661	0.04630	-0.42878	0.51098	-0.41791	0.32067	0.01124	-0.03902	1.24962	0.01615	-0.45486	-0.53490	-2.02581	0.24251	0
-1.12412	0.20749	0.00250	0.10254	0.64038	-0.34230	0.29693	-0.40857	0.73895	0.45454	0.42351	0.05835	-0.53931	0.44568	0.90209	-0.07886	-0.00188	0.44422	-1.60471	-0.10206	1
-0.90969	-1.06335	-0.44352	0.75950	-0.78054	-0.45803	0.64376	0.30264	-0.08385	-1.09229	-1.05599	-0.48286	0.46647	1.02162	0.47533	0.04873	0.61270	0.32189	-1.05005	-0.23464	0
0.43226	0.84677	0.23517	0.47004	-0.76081	0.47347	-0.89647	0.59102	-1.31952	-0.24901	-0.09909	0.15328	0.74392	-2.12723	-0.26764	0.11932	-0.32777	-0.99450	-0.60282	0.31535	0
-1.02587	2.38171	1.32949	0.06233	0.99066	0.14946	-2.56727	-0.04412	-1.31514	2.32310	1.15984	1.32942	-0.25986	0.82724	0.77075	0.02063	-1.83996	-1.91102	-0.50597	0.92265	1
0.85674	-0.77346	-0.02391	0.39805	1.02694	0.97373	0.53991	-0.66758	1.23678	0.69479	0.08702	0.06747	-0.87695	1.89873	0.29880	-0.12947	0.03567	0.76709	-1.03614	-0.18642	1
-1.26929	-0.74942	0.26120	1.53616	-0.72133	0.25725	-0.93725	0.57731	-1.32196	-0.18936	-0.54509	0.18107	0.72188	0.33777	-0.34448	0.11724	-0.36376	-1.01784	1.81676	0.33016	0
-1.00101	1.78724	-0.11591	1.03319	0.67454	-0.24692	0.58341	-0.48294	0.99819	0.33392	1.49557	-0.04935	-0.61944	-0.43399	-1.92598	-0.09583	0.16229	0.70025	1.27843	-0.20412	1
0.04303	0.31444	-1.33015	0.68686	-0.56038	-0.41463	2.77212	-0.23144	1.81598	-2.02055	0.72977	-1.29240	-0.10352	-0.35896	-0.72430	-0.07387	1.84194	2.21407	-0.93100	-0.99313	0
-2.21857	-0.17465	-0.47694	2.41878	-0.95099	0.60827	0.63950	0.39686	-0.21981	-1.25329	-0.18969	-0.52901	0.59583	1.36017	1.34594	0.06620	0.65859	0.26784	0.84958	-0.23417	0
-0.99831	0.43494	-0.52226	0.51879	-0.67187	-0.79711	0.87489	0.19819	0.18835	-1.11190	0.53777	-0.54696	0.34064	-0.39399	0.04092	0.02683	0.72209	0.55243	0.30639	-0.31649	1
0.07957	-1.49616	1.12327	0.75882	2.04888	1.57373	-1.59633	-0.81257	0.29605	2.81716	1.32274	1.22921	-1.24220	-0.91821	0.45669	-0.13232	-1.55156	-0.76466	-0.16912	0.58254	1
0.23007	0.53451	0.15149	0.49774	-2.51028	0.60672	-1.53218	1.67312	-3.19576	-1.58468	-0.32067	-0.07796	2.18395	0.88766	-0.18320	0.32650	-0.21613	-2.05744	1.79521	0.53152	0
1.41136	-1.62512	-0.48480	0.78535	1.79320	-1.14194	1.95430	-1.36220	2.98121	0.67181	-0.41492	-0.29632	-1.72327	0.08291	0.05991	-0.27375	0.67626	2.20781	1.50195	-0.68664	1
0.89867	0.41876	0.89319	0.03770	2.82803	-0.21388	-0.70282	-1.41307	1.62743	3.08532	-1.27095	1.08229	-1.99939	0.22058	0.97032	-0.25336	-1.23080	0.23272	-0.37858	0.26836	1
0.14552	0.57374	0.15128	-0.61412	-1.62000	2.27243	-1.11098	1.10348	-2.16162	-0.95726	-1.28831	-0.00028	1.43259	-1.27630	0.88904	0.21646	-0.21365	-1.43266	0.29272	0.38664	0
-1.09737	0.13989	0.03689	-1.47692	-2.73278	0.31952	-1.37568	1.76463	-3.24160	-1.88159	-1.39022	-0.20455	2.32205	0.99612	1.65362	0.34166	-0.05787	-1.98887	0.15776	0.47428	0
-0.45534	0.52252	0.34849	-0.35386	-0.81227	-1.68803	-1.17953	0.67421	-1.58943	-0.14680	-1.01881	0.25471	0.83645	-0.65314	-0.60075	0.13787	-0.48495	-1.25271	-0.81469	0.41609	1
-0.41300	-0.45612	0.25039	-0.92670	-1.27872	-0.77000	-1.17598	0.92910	-1.94913	-0.59554	0.59503	0.12221	1.18755	0.18143	-1.29612	0.18495	-0.35015	-1.38756	-0.55742	0.41195	0
1.20654	1.21318	-0.34893	0.26905	1.54782	-1.45123	1.52813	-1.14496	2.44433	0.66485	-0.61729	-0.19078	-1.45733	0.53289	-0.92427	-0.22881	0.48737	1.76942	1.20225	-0.53601	1
1.34657	0.70746	-1.03225	1.44367	-0.74125	0.71475	2.00647	0.01640	1.05351	-1.78402	1.60792	-1.02975	0.17820	0.77693	-0.23372	-0.01947	1.42865	1.50333	1.35345	-0.72090	0
-1.36582	1.58984	0.09453	-0.14897	-2.62113	0.91377	-1.45453	1.71878	-3.21885	-1.73244	1.39959	-0.14090	2.25281	0.57407	-1.54573	0.33407	-0.13747	-2.02355	-1.34213	0.50311	0
0.00053	0.61577	0.26195	0.60121	0.27852	-0.61765	-0.46646	-0.06200	-0.16237	0.51647	-0.13945	0.26923	-0.12152	1.20388	-0.31607	-0.00623	-0.36233	-0.31809	-0.45019	0.16825	0
-0.12855	-0.37876	0.80909	-0.65168	1.56039	-0.41102	-1.10986	-0.63941	0.31147	2.08882	0.43086	0.89279	-0.96614	2.08266	1.02162	-0.10577	-1.11738	-0.49146	-1.27568	0.40585	1
0.07268	-0.13940	0.31426	-0.41149	-0.50759	0.49121	-0.95737	0.46410	-1.17215	0.02616	-1.90936	0.24936	0.56451	0.73965	-0.35803	0.09654	-0.43675	-0.97192	1.31830	0.33866	0
0.49471	-0.19692	1.58733	0.38344	2.54244	-0.63002	-2.42261	-0.92251	0.00858	3.73222	0.04436	1.70617	-1.45760	-0.46458	0.73196	-0.14338	-2.19344	-1.32808	-1.74571	0.88058	1
1.16751	1.90027	1.21922	-0.72396	2.53803	-1.34818	-1.58423	-1.08295	0.68612	3.27927	1.64354	1.36168	-1.61340	1.02306	0.01568	-0.18245	-1.68332	-0.60966	0.39113	0.58124	1
0.34293	0.80070	-1.04183	1.24347	-1.21712	0.73190	1.80347	0.31658	0.51873	-2.13123	0.55872	-1.08033	0.57561	2.05985	1.25452	0.03830	1.44076	1.18838	-0.15648	-0.65136	0
0.97141	-0.49732	-0.00488	-1.29526	0.34864	-0.65610	0.17591	-0.22521	0.41389	0.23983	0.16333	0.02593	-0.29632	0.29408	1.26926	-0.04361	0.00763	0.25409	1.46172	-0.06065	1
0.76540	1.16722	0.00927	1.07341	0.03654	-0.01932	-0.00390	-0.01926	0.02523	0.03709	-0.68499	0.01186	-0.02682	1.58845	0.10163	-0.00352	-0.01276	0.00745	0.80118	0.00162	1
0.88115	-0.03393	0.51063	0.00133	3.30749	-0.84515	0.39720	-1.88947	2.89359	2.95585	0.42070	0.76662	-2.56976	-1.59476	0.55339	-0.35377	-0.69947	1.31879	-0.57792	-0.12140	1
-0.25730	-0.20867	1.23793	1.08211	2.04351	0.69632	-1.86065	-0.75829	0.07719	2.95348	0.85790	1.33591	-1.18799	-0.31267	0.27880	-0.11932	-1.71047	-0.99316	0.55357	0.67687	1
-0.63046	-0.04125	-0.97066	1.63708	-1.69278	1.35204	1.41618	0.65245	-0.16558	-2.37961	0.09131	-1.05540	1.00784	2.15912	2.09941	0.10474	1.34095	0.71528	-0.38046	-0.51603	0
-0.72317	-0.00224	-0.27048	0.36661	1.16401	-0.39977	1.16764	-0.86463	1.85319	0.49012	-1.25906	-0.15102	-1.09946	-1.06743	0.15715	-0.17294	0.37770	1.34649	-1.00532	-0.40968	1
0.97926	-0.40370	-0.08721	-0.24966	0.72563	-0.12102	0.54204	-0.50290	1.00430	0.40501	-2.39108	-0.01805	-0.65012	0.82915	0.72717	-0.09905	0.12265	0.67984	-1.01980	-0.18904	1
0.27312	0.03149	1.62702	-0.99821	3.29148	-0.62451	-2.15925	-1.38410	0.80474	4.30881	1.08771	1.80878	-2.07248	0.69007	0.74698	-0.23167	-2.24659	-0.88054	0.69162	0.79117	1
-0.82461	-0.62592	-0.64875	-1.05880	-0.57341	-2.95425	1.21021	0.07911	0.53724	-1.19705	0.12224	-0.65658	0.20275	-0.97825	-0.64173	0.00105	0.89762	0.86939	-0.41896	-0.43559	0
1.14007	-0.21415	0.57152	-0.83709	-0.15269	-0.94206	-1.37703	0.35116	-1.23714	0.59075	-0.32116	0.52088	0.37651	0.83715	-0.54800	0.08036	-0.79239	-1.22726	-1.58563	0.49067	1
1.00947	0.58590	0.32389	-0.84494	1.02964	1.32543	-0.25289	-0.51506	0.59496	1.12172	-1.41527	0.39282	-0.72852	-0.73677	-1.40682	-0.09239	-0.44630	0.08730	0.21853	0.09664	0
-0.18403	0.82932	-0.43389	-2.48782	-0.74874	-1.42602	0.63679	0.28657	-0.06479	-1.05809	0.29120	-0.47108	0.44381	-0.63165	0.39387	0.04584	0.59943	0.32531	-0.36357	-0.23196	0
0.57736	-0.99287	1.48403	-0.12866	-0.38009	0.12631	-3.56788	0.90134	-3.19337	1.54553	0.66627	1.35397	0.96381	-1.44521	-0.46913	0.20664	-2.05749	-3.17524	0.57798	1.27142	1
0.00315	1.53448	0.83912	1.22999	1.33288	1.09655	-1.28595	-0.48054	-0.00840	1.96513	-0.45976	0.90097	-0.76114	1.12237	-2.19125	-0.07442	-1.15956	-0.70988	0.54339	0.46731	1
0.86916	0.07596	0.20782	0.88729	-1.16563	0.49969	-1.02534	0.83787	-1.73887	-0.56783	0.48225	0.09231	1.07367	0.74268	0.47200	0.16640	-0.29087	-1.22481	-1.23766	0.35887	0
0.00718	0.44477	0.34001	-2.08648	0.03745	0.40805	-0.75860	0.12684	-0.58704	0.44190	0.14936	0.32111	0.11574	-0.82565	0.55080	0.03196	-0.47109	-0.64015	0.36414	0.27106	0
1.26371	-1.36832	0.42472	-0.84632	0.61272	-1.91225	-0.68013	-0.20362	-0.07614	0.95099	0.91136	0.45060	-0.33300	1.98728	-0.06863	-0.03002	-0.58706	-0.40272	0.10575	0.24659	1
-1.05564	1.31551	0.81481	-0.35369	0.74024	1.29206	-1.51051	-0.11219	-0.65147	1.51760	-0.16042	0.82641	-0.27157	0.21050	-0.74917	-0.00380	-1.12733	-1.07787	2.50090	0.54383	1
-0.26592	0.17395	-0.81815	0.55687	2.76612	-2.25579	3.17519	-2.13247	4.72912	0.95038	-1.61917	-0.52283	-2.68873	-0.61818	0.43101	-0.42984	1.14062	3.54352	0.62974	-1.11651	1
0.52225	0.44420	0.15824	-0.09792	-2.41769	0.25257	-1.50385	1.61688	-3.10078	-1.51115	0.46655	-0.06355	2.10875	1.10132	1.38453	0.31578	-0.22526	-2.00574	1.34623	0.52198	0
-0.17204	-0.71407	-0.91876	1.43817	-0.85475	1.29915	1.69372	0.13934	0.71127	-1.72535	-0.29952	-0.93359	0.32316	1.17842	0.66755	0.00677	1.27110	1.20129	-1.23570	-0.60995	0
-0.05311	1.18013	0.22223	-0.55098	1.96118	0.49640	0.41943	-1.15609	1.86513	1.65424	-1.38787	0.37927	-1.55864	1.14429	2.07507	-0.21843	-0.30312	0.93985	0.76386	-0.13764	1
1.32979	-0.29969	-0.26445	-1.67558	1.60635	-0.01350	1.36290	-1.14494	2.35562	0.80936	0.38346	-0.10669	-1.47012	-0.76347	-1.10673	-0.22695	0.37043	1.64488	-0.99109	-0.47666	1
-1.10687	1.02477	-0.21697	1.33451	1.18331	2.16552	1.05459	-0.85325	1.77637	0.56912	-0.99882	-0.09931	-1.09256	1.16858	1.05462	-0.16957	0.30360	1.25515	-1.22236	-0.36920	1
0.96533	-1.60626	-0.33835	0.70434	-0.57966	1.10174	0.49857	0.22077	-0.04563	-0.82214	1.07293	-0.36698	0.34253	0.39496	0.49199	0.03522	0.46745	0.25664	-0.85340	-0.18157	0
-0.75320	-1.76813	-0.49707	-0.11359	2.16917	0.79076	2.16000	-1.60817	3.44054	0.92188	1.74586	-0.27491	-2.04585	2.99281	-0.02203	-0.32153	0.69420	2.49555	0.72267	-0.75776	1
0.98861	-0.75041	-0.34147	-0.38114	1.34937	-0.86443	1.41731	-1.01469	2.20006	0.53406	0.45839	-0.20116	-1.28664	-2.16203	1.58952	-0.20348	0.47653	1.61562	-1.10477	-0.49767	1
-0.78020	0.97842	0.22120	1.33057	-0.75943	0.97531	-0.86393	0.58395	-1.29202	-0.26511	-1.10367	0.14034	0.73670	0.52214	0.51563	0.11764	-0.30841	-0.96616	-0.33079	0.30374	0
2.01528	-0.60823	0.34603	1.29064	0.76302	0.04931	-0.42945	-0.33467	0.24430	0.96080	0.31111	0.39020	-0.49393	0.36312	0.76884	-0.05706	-0.47764	-0.14309	-1.88965	0.15802	0
0.69091	-0.44326	-0.64383	-0.44481	-0.37655	1.31820	1.29202	-0.04465	0.75671	-1.05225	-0.11456	-0.63477	0.03876	-0.28858	-1.35817	-0.02274	0.89129	0.99782	0.08409	-0.46358	0
-0.34334	-0.78805	-0.10728	1.14221	0.63574	-0.37511	0.54537	-0.45429	0.93713	0.31711	1.43383	-0.04467	-0.58296	0.65693	1.56852	-0.09010	0.15024	0.65613	-1.37730	-0.19078	1
0.81550	0.49620	0.20862	-0.04809	-1.20430	-0.32702	-1.04544	0.86297	-1.78526	-0.59413	0.51150	0.08967	1.10666	-0.53532	-0.21346	0.17126	-0.29208	-1.25350	1.93515	0.36580	0
2.05654	0.92180	0.11067	-1.13089	-3.21356	0.36748	-1.77133	2.10493	-3.93668	-2.13040	0.42009	-0.17764	2.75973	0.48269	-0.31353	0.40901	-0.16129	-2.47065	0.60685	0.61256	0
1.57812	0.09175	0.24624	0.98545	-1.43758	-0.19470	-1.24158	1.02889	-2.12589	-0.71262	-0.11623	0.10443	1.31981	0.25224	-0.06419	0.20414	-0.34479	-1.49084	0.21471	0.43439	0
-1.60766	-0.31985	0.26653	0.18474	0.34334	0.98733	-0.44628	-0.10144	-0.09559	0.56777	-0.83514	0.27918	-0.17423	0.15176	-0.07595	-0.01375	-0.36851	-0.28161	2.08954	0.16144	0
-1.17696	0.80892	0.61655	1.82054	1.80378	-0.59641	-0.55525	-0.88051	0.95112	2.02515	-0.74936	0.73411	-1.25495	-0.58446	-0.29918	-0.15656	-0.84996	0.05660	-0.22154	0.20936	1
-0.05843	0.19508	0.04558	0.82640	-0.67579	0.49888	-0.42343	0.45254	-0.86922	-0.42074	-0.57846	-0.01650	0.59001	0.53748	-0.34215	0.08841	-0.06484	-0.56328	-0.07749	0.14700	0
-2.19198	1.61298	-0.08148	-1.42223	0.57588	0.01429	0.45818	-0.40455	0.81979	0.30644	-0.08317	-0.02579	-0.52127	0.72924	0.91094	-0.07993	0.11434	0.56358	1.37734	-0.16002	1
0.83150	1.45384	-0.07674	0.79809	0.80475	-0.18723	0.55552	-0.54887	1.07675	0.47359	-0.72157	-0.00134	-0.71234	-0.47996	1.03266	-0.10770	0.10833	0.71480	0.13886	-0.19336	1
0.08611	-0.51478	-0.34461	-0.74692	0.05941	0.38838	0.81488	-0.19085	0.70805	-0.37923	-0.06040	-0.31694	-0.19947	0.24353	-0.09482	-0.04442	0.47771	0.71711	1.12778	-0.29055	1
-0.32175	0.15253	-0.40004	-0.03248	1.43225	0.47814	1.59020	-1.09369	2.40491	0.52092	2.21433	-0.24866	-1.38195	-1.55154	-0.57723	-0.22003	0.55790	1.78854	-1.34771	-0.55888	1
-0.93847	0.33276	-0.26838	-0.54641	1.20583	-0.19906	1.18260	-0.89045	1.89785	0.52218	0.23764	-0.14540	-1.13384	0.55983	0.18483	-0.17788	0.37489	1.37170	-1.21074	-0.41476	1
0.19341	-0.38611	-0.42284	0.05969	-1.19590	-0.22777	0.40026	0.57753	-0.60449	-1.35986	0.10798	-0.49986	0.82593	1.01522	-0.94002	0.10228	0.58302	-0.00994	2.60686	-0.15027	0
1.44882	-0.59421	-1.02304	-0.31508	-0.85611	0.91987	1.93118	0.09396	0.90308	-1.85375	-1.04020	-1.03119	0.27911	-0.61614	1.01892	-0.00428	1.41561	1.40474	0.69882	-0.69473	0
-0.31668	2.45987	0.37860	1.37448	-0.75920	-1.12388	-1.22319	0.65361	-1.58365	-0.07260	-0.86429	0.28750	0.80472	0.78150	0.37805	0.13455	-0.52654	-1.27451	1.13562	0.43201	1
0.25737	-1.08841	-0.55661	-0.63085	-1.25354	1.06879	0.67843	0.55508	-0.42337	-1.56396	1.75093	-0.62995	0.81661	2.56050	-1.28600	0.09501	0.76826	0.21181	-0.03152	-0.24994	0
-0.78599	0.68333	0.42035	-1.38104	0.68608	-0.76329	-0.63550	-0.25249	0.01714	0.99738	1.07298	0.45294	-0.39680	-0.20931	0.03794	-0.03955	-0.58083	-0.34272	2.36387	0.23111	0
-0.08189	-0.28315	0.23980	0.99119	-1.15266	-2.06530	-1.09222	0.84376	-1.78311	-0.51961	0.15809	0.12333	1.07658	-2.02504	2.12163	0.16824	-0.33516	-1.27839	0.03344	0.38282	0
0.13965	0.45016	-0.33334	0.06502	-0.99652	0.74744	0.29013	0.48968	-0.53896	-1.10992	1.77549	-0.39876	0.69647	-0.10436	0.29788	0.08728	0.45948	-0.04554	-1.47920	-0.10973	0
1.27539	0.60309	0.21975	-0.15171	-0.70612	0.17869	-0.83543	0.54920	-1.22743	-0.22929	2.48519	0.14366	0.69108	-0.85054	1.22921	0.11090	-0.30628	-0.92593	0.26478	0.29390	0
-1.00434	-1.11852	0.16600	0.12682	-0.31508	-1.08775	-0.52790	0.27519	-0.67368	-0.01928	-1.35129	0.12761	0.33781	0.64286	-0.12389	0.05679	-0.23082	-0.54632	-0.30013	0.18652	1
0.40976	0.70451	0.17121	-0.86109	-1.68409	0.45728	-1.18677	1.15332	-2.27299	-0.97810	0.08383	0.01274	1.49531	0.78906	1.45582	0.22653	-0.24142	-1.51666	1.41046	0.41330	0
-0.55226	-1.43083	-0.77010	-1.09714	-1.43246	-2.71261	1.08129	0.57486	-0.23522	-1.95098	-0.29882	-0.84515	0.87508	-0.47655	-0.14946	0.09415	1.06366	0.50476	-0.35824	-0.39487	0
2.09320	-0.59844	0.38765	-1.51188	1.48323	-2.02180	-0.18411	-0.77696	1.00340	1.51942	-0.06812	0.49209	-1.08365	-0.96659	-0.10128	-0.14158	-0.53354	0.28045	0.36397	0.07488	1
-2.07214	0.82257	-0.41835	-0.20493	1.57316	2.30564	1.69861	-1.19196	2.60249	0.59788	0.15735	-0.25346	-1.50880	-1.31154	-1.01558	-0.23941	0.58363	1.92326	0.97651	-0.59671	1
1.04172	-0.09446	0.11147	0.58354	-1.30425	-1.81798	-0.87086	0.88382	-1.72115	-0.78330	-0.86388	-0.00988	1.14889	0.41961	0.75971	0.17316	-0.15769	-1.13318	1.27946	0.30286	0
-0.14994	1.60878	0.30580	-1.43315	0.07711	0.97889	-0.66175	0.08630	-0.47755	0.42806	1.09086	0.29260	0.06744	0.82823	-1.37174	0.02337	-0.42359	-0.54529	-0.46294	0.23673	0
0.71524	0.63691	-0.11632	-0.39335	0.69343	0.16997	0.59327	-0.49520	1.02088	0.34674	-0.53299	-0.04807	-0.63555	-0.47513	0.70182	-0.09820	0.16290	0.71429	0.63990	-0.20752	1
1.44656	0.24748	-0.70400	-0.45986	-1.01775	-0.78235	1.12638	0.33886	0.12376	-1.57784	0.87896	-0.74710	0.55376	-0.00966	0.85317	0.05002	0.97309	0.66607	0.48061	-0.40841	0
-0.25618	-0.17677	0.18658	-0.24150	-1.35410	-0.20586	-1.06590	0.94902	-1.91831	-0.72667	-0.49115	0.05596	1.22351	-1.54862	-0.74658	0.18740	-0.26190	-1.31535	-0.28488	0.37218	0
0.40964	0.95527	-0.62796	0.35697	0.22845	1.40693	1.54168	-0.42466	1.42977	-0.60631	-0.60835	-0.56701	-0.46489	-0.03874	-0.48412	-0.09580	0.87078	1.39101	0.59253	-0.54899	1
-0.06265	-0.15831	0.46262	0.24124	1.65905	0.62761	-0.27221	-0.85619	1.06852	1.73500	-0.84567	0.57756	-1.19952	-0.18385	-0.27951	-0.15523	-0.63701	0.25680	-0.01410	0.10741	1
-0.17263	-0.49196	0.13210	0.63868	2.77934	2.03587	1.01187	-1.71948	2.98229	2.12092	-0.97276	0.36658	-2.28811	1.32806	0.46898	-0.32923	-0.17620	1.69031	0.40662	-0.34410	1
-0.11464	-2.09030	1.32830	0.26427	1.73206	0.73096	-2.21418	-0.51896	-0.45204	2.84434	-0.26560	1.39315	-0.88601	-0.17026	-0.65066	-0.07111	-1.83648	-1.38872	-0.39988	0.80116	1
-0.75980	-1.56696	-0.01652	-0.71002	0.72307	-0.67239	0.37943	-0.46991	0.87024	0.48960	1.95306	0.04780	-0.61733	0.40709	0.33650	-0.09113	0.02468	0.53949	-0.99486	-0.13100	1
